Kgrid,V1,V2,V3,K1,K2,K3,L1,L2,L3,n_iter,time,tol_level,V1InitialGuess,V2InitialGuess,V3InitialGuess
3.61677420202964,-0.375915795165759,-0.341988451556123,-0.307841014162103,3.5897067639122,3.64383191925369,3.68899492639649,0.634991901620021,0.642181651101514,0.64916232772528,419,2530.2445694,1e-07,0.274155259106668,0.291898089507296,0.309840378773578
3.62580109271691,-0.375653211896256,-0.341732388049847,-0.30759150485859,3.59873706832719,3.64386855378061,3.69803261973585,0.636676082076251,0.643817432340958,0.650749648009447,419,2530.2445694,1e-07,0.278666470665173,0.296344282859787,0.314222533892596
3.63482798340417,-0.375390895986853,-0.341476698492152,-0.307342436733217,3.60774021357095,3.6528732307213,3.70703211831571,0.638368602724307,0.645460958803149,0.652344151855568,419,2530.2445694,1e-07,0.28315646816994,0.300769835332634,0.318584600569907
3.64385487409143,-0.375129109084583,-0.341221489899606,-0.307093846155288,3.6167761508026,3.66188168615296,3.71607538897012,0.64006951550614,0.64711227636369,0.653945879719285,419,2530.2445694,1e-07,0.287625449537557,0.305174937047907,0.322926761564861
3.65288176477869,-0.37486779905102,-0.340966643420691,-0.306845499800909,3.61678039144031,3.67094433821788,3.72510017352986,0.641778872688152,0.648771431167695,0.655554872279693,419,2530.2445694,1e-07,0.292073609938202,0.309559775523196,0.327249197163822
3.66190865546595,-0.374606682661567,-0.340712240917578,-0.306597543130453,3.62580817168373,3.67996105310276,3.73411207111425,0.64349672686237,0.650438469630637,0.657171170439956,419,2530.2445694,1e-07,0.296501141846105,0.31392453571887,0.331552085224478
3.67093554615322,-0.37434587932046,-0.340458160803273,-0.306349781874318,3.63484242062562,3.68897916517679,3.73412728166175,0.645223130947595,0.652113438439186,0.658794815327896,419,2530.2445694,1e-07,0.300908235088875,0.318269400084242,0.335835601219172
3.67996243684048,-0.374085636154486,-0.340204481649934,-0.30610234268347,3.64385076892153,3.68901100331827,3.74315061237921,0.646958138190541,0.653796384552026,0.660425848296584,419,2530.2445694,1e-07,0.305295076895691,0.322594548602725,0.340099918277266
3.68898932752774,-0.373825902455878,-0.339951073892938,-0.305855463728232,3.65287229365042,3.69801741767948,3.75216288621841,0.64870180216695,0.655487355200659,0.662064310924911,419,2530.2445694,1e-07,0.309661851944412,0.326900158835959,0.34434520722657
3.698016218215,-0.373566412512462,-0.339698130651679,-0.305608980824209,3.66190706684171,3.70704194853743,3.76120007775557,0.650454176782685,0.657186397890191,0.663710245018141,419,2530.2445694,1e-07,0.31400874240762,0.331186405966973,0.34857163663387
